EventID	JourneyID	AutoID	engine_speed	vehicle_speed	road_speed_limit	transmission_gear_position	beam_status	latitude	longitude	timastamp
214	F3238A83-8F68-4D2E-845B-7461D8277057	1	6494	71	80	3	1	50.192694	157.460018	2018-05-12 22:44:51.033
215	F3238A83-8F68-4D2E-845B-7461D8277057	1	4704	72	80	4	1	50.192690	157.459923	2018-05-12 22:45:01.033
216	F3238A83-8F68-4D2E-845B-7461D8277057	1	4573	70	80	4	1	50.192780	157.460015	2018-05-12 22:45:11.033
217	F3238A83-8F68-4D2E-845B-7461D8277057	1	4508	69	80	4	1	50.192861	157.460083	2018-05-12 22:45:21.033
218	F3238A83-8F68-4D2E-845B-7461D8277057	1	4508	69	80	4	1	50.192862	157.460176	2018-05-12 22:45:31.033
219	F3238A83-8F68-4D2E-845B-7461D8277057	1	4573	70	80	4	1	50.192807	157.460264	2018-05-12 22:45:41.033
220	F3238A83-8F68-4D2E-845B-7461D8277057	1	4508	69	80	4	1	50.192847	157.460248	2018-05-12 22:45:51.033
221	F3238A83-8F68-4D2E-845B-7461D8277057	1	4312	66	80	4	1	50.192928	157.460174	2018-05-12 22:46:01.033
222	F3238A83-8F68-4D2E-845B-7461D8277057	1	4377	67	80	4	1	50.192885	157.460189	2018-05-12 22:46:11.033
223	F3238A83-8F68-4D2E-845B-7461D8277057	1	4377	67	80	4	1	50.192912	157.460271	2018-05-12 22:46:21.033
224	F3238A83-8F68-4D2E-845B-7461D8277057	1	4377	67	80	4	1	50.192906	157.460336	2018-05-12 22:46:31.033
225	F3238A83-8F68-4D2E-845B-7461D8277057	1	4312	66	80	4	1	50.192860	157.460265	2018-05-12 22:46:41.033
226	F3238A83-8F68-4D2E-845B-7461D8277057	1	4312	66	80	4	1	50.192785	157.460339	2018-05-12 22:46:51.033
227	F3238A83-8F68-4D2E-845B-7461D8277057	1	4377	67	80	4	1	50.192714	157.460421	2018-05-12 22:47:01.033
228	F3238A83-8F68-4D2E-845B-7461D8277057	1	3724	57	60	4	1	50.192689	157.460435	2018-05-12 22:47:11.033
229	F3238A83-8F68-4D2E-845B-7461D8277057	1	3789	58	60	4	1	50.192749	157.460469	2018-05-12 22:47:21.033
230	F3238A83-8F68-4D2E-845B-7461D8277057	1	3593	55	60	4	1	50.192700	157.460382	2018-05-12 22:47:31.033
231	F3238A83-8F68-4D2E-845B-7461D8277057	1	3463	53	60	4	1	50.192648	157.460418	2018-05-12 22:47:41.033
232	F3238A83-8F68-4D2E-845B-7461D8277057	1	3397	52	60	4	1	50.192627	157.460431	2018-05-12 22:47:51.033
233	F3238A83-8F68-4D2E-845B-7461D8277057	1	3332	51	60	4	1	50.192541	157.460485	2018-05-12 22:48:01.033
234	F3238A83-8F68-4D2E-845B-7461D8277057	1	3397	52	60	4	1	50.192584	157.460499	2018-05-12 22:48:11.033
235	F3238A83-8F68-4D2E-845B-7461D8277057	1	3397	52	60	4	1	50.192574	157.460564	2018-05-12 22:48:21.033
236	F3238A83-8F68-4D2E-845B-7461D8277057	1	3267	50	60	4	1	50.192480	157.460502	2018-05-12 22:48:31.033
237	F3238A83-8F68-4D2E-845B-7461D8277057	1	4482	49	60	3	1	50.192433	157.460499	2018-05-12 22:48:41.033
238	F3238A83-8F68-4D2E-845B-7461D8277057	1	3332	51	60	4	1	50.192335	157.460542	2018-05-12 22:48:51.033
239	F3238A83-8F68-4D2E-845B-7461D8277057	1	3332	51	60	4	1	50.192357	157.460475	2018-05-12 22:49:01.033
240	F3238A83-8F68-4D2E-845B-7461D8277057	1	4482	49	60	3	1	50.192422	157.460482	2018-05-12 22:49:11.033
241	F3238A83-8F68-4D2E-845B-7461D8277057	1	4482	49	60	3	1	50.192364	157.460501	2018-05-12 22:49:21.033
242	F3238A83-8F68-4D2E-845B-7461D8277057	1	4299	47	60	3	1	50.192393	157.460466	2018-05-12 22:49:31.033
243	F3238A83-8F68-4D2E-845B-7461D8277057	1	4299	47	60	3	1	50.192479	157.460447	2018-05-12 22:49:41.033
244	F3238A83-8F68-4D2E-845B-7461D8277057	1	4299	47	60	3	1	50.192470	157.460447	2018-05-12 22:49:51.033
245	F3238A83-8F68-4D2E-845B-7461D8277057	1	4390	48	60	3	1	50.192390	157.460501	2018-05-12 22:50:01.033
246	F3238A83-8F68-4D2E-845B-7461D8277057	1	4299	47	60	3	1	50.192424	157.460476	2018-05-12 22:50:11.033
247	F3238A83-8F68-4D2E-845B-7461D8277057	1	4390	48	60	3	1	50.192427	157.460525	2018-05-12 22:50:21.033
248	F3238A83-8F68-4D2E-845B-7461D8277057	1	4482	49	60	3	1	50.192453	157.460624	2018-05-12 22:50:31.033
249	F3238A83-8F68-4D2E-845B-7461D8277057	1	4207	46	60	3	1	50.192374	157.460628	2018-05-12 22:50:41.033
250	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3659	40	40	3	1	40.211889	87.960477	2018-05-12 22:09:21.184
251	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3476	38	40	3	1	40.211942	87.960479	2018-05-12 22:09:31.184
252	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3476	38	40	3	1	40.212028	87.960399	2018-05-12 22:09:41.184
253	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3384	37	40	3	1	40.212084	87.960409	2018-05-12 22:09:51.184
254	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3293	36	40	3	1	40.212041	87.960328	2018-05-12 22:10:01.184
255	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3201	35	40	3	1	40.212008	87.960234	2018-05-12 22:10:11.184
256	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3384	37	40	3	1	40.211982	87.960181	2018-05-12 22:10:21.184
257	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3201	35	40	3	1	40.212024	87.960246	2018-05-12 22:10:31.184
258	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3018	33	40	3	1	40.212012	87.960248	2018-05-12 22:10:41.184
259	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3018	33	40	3	1	40.212062	87.960223	2018-05-12 22:10:51.184
260	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3018	33	40	3	1	40.211970	87.960276	2018-05-12 22:11:01.184
261	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3110	34	40	3	1	40.212024	87.960321	2018-05-12 22:11:11.184
262	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2287	35	40	4	1	40.211976	87.960247	2018-05-12 22:11:21.184
263	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3018	33	40	3	1	40.211945	87.960254	2018-05-12 22:11:31.184
264	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3018	33	40	3	1	40.211850	87.960161	2018-05-12 22:11:41.184
265	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3201	35	40	3	1	40.211840	87.960159	2018-05-12 22:11:51.184
266	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3293	36	40	3	1	40.211770	87.960258	2018-05-12 22:12:01.184
267	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3384	37	40	3	1	40.211678	87.960173	2018-05-12 22:12:11.184
268	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3384	37	40	3	1	40.211652	87.960196	2018-05-12 22:12:21.184
269	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3567	39	40	3	1	40.211728	87.960144	2018-05-12 22:12:31.184
270	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3476	38	40	3	1	40.211795	87.960067	2018-05-12 22:12:41.184
271	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3476	38	40	3	1	40.211826	87.960132	2018-05-12 22:12:51.184
272	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3567	39	40	3	1	40.211797	87.960043	2018-05-12 22:13:01.184
273	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3476	38	40	3	1	40.211854	87.960118	2018-05-12 22:13:11.184
274	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3201	35	40	3	1	40.211862	87.960042	2018-05-12 22:13:21.184
275	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3201	35	40	3	1	40.211848	87.960136	2018-05-12 22:13:31.184
276	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3201	35	40	3	1	40.211812	87.960219	2018-05-12 22:13:41.184
277	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3018	33	40	3	1	40.211784	87.960197	2018-05-12 22:13:51.184
278	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2927	32	40	3	1	40.211752	87.960216	2018-05-12 22:14:01.184
279	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3110	34	40	3	1	40.211844	87.960307	2018-05-12 22:14:11.184
280	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3293	36	40	3	1	40.211765	87.960368	2018-05-12 22:14:21.184
281	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3384	37	40	3	1	40.211834	87.960426	2018-05-12 22:14:31.184
282	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3567	39	40	3	1	40.211747	87.960377	2018-05-12 22:14:41.184
283	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2352	36	40	4	1	40.211669	87.960375	2018-05-12 22:14:51.184
284	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3293	36	40	3	1	40.211667	87.960360	2018-05-12 22:15:01.184
285	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3110	34	40	3	1	40.211705	87.960280	2018-05-12 22:15:11.184
286	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3293	36	40	3	1	40.211762	87.960255	2018-05-12 22:15:21.184
287	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3384	37	40	3	1	40.211710	87.960334	2018-05-12 22:15:31.184
288	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3293	36	40	3	1	40.211699	87.960241	2018-05-12 22:15:41.184
289	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3881	33	40	2	1	40.211631	87.960260	2018-05-12 22:15:51.184
290	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2927	32	40	3	1	40.211553	87.960286	2018-05-12 22:16:01.184
291	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2744	30	40	3	1	40.211643	87.960372	2018-05-12 22:16:11.184
292	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	1960	30	40	4	1	40.211583	87.960314	2018-05-12 22:16:21.184
293	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2744	30	40	3	1	40.211567	87.960231	2018-05-12 22:16:31.184
294	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3646	31	40	2	1	40.211492	87.960194	2018-05-12 22:16:41.184
295	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2927	32	40	3	1	40.211524	87.960157	2018-05-12 22:16:51.184
296	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2835	31	40	3	1	40.211561	87.960147	2018-05-12 22:17:01.184
297	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2927	32	40	3	1	40.211519	87.960083	2018-05-12 22:17:11.184
298	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2835	31	40	3	1	40.211493	87.959997	2018-05-12 22:17:21.184
299	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2835	31	40	3	1	40.211524	87.960033	2018-05-12 22:17:31.184
300	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2744	30	40	3	1	40.211469	87.960116	2018-05-12 22:17:41.184
301	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2835	31	40	3	1	40.211551	87.960041	2018-05-12 22:17:51.184
302	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2927	32	40	3	1	40.211571	87.960056	2018-05-12 22:18:01.184
303	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2835	31	40	3	1	40.211603	87.960132	2018-05-12 22:18:11.184
304	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2835	31	40	3	1	40.211602	87.960170	2018-05-12 22:18:21.184
305	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2927	32	40	3	1	40.211641	87.960228	2018-05-12 22:18:31.184
306	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3110	34	40	3	1	40.211729	87.960290	2018-05-12 22:18:41.184
307	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3110	34	40	3	1	40.211641	87.960354	2018-05-12 22:18:51.184
308	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3018	33	40	3	1	40.211692	87.960337	2018-05-12 22:19:01.184
309	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3201	35	40	3	1	40.211718	87.960403	2018-05-12 22:19:11.184
310	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3293	36	40	3	1	40.211780	87.960327	2018-05-12 22:19:21.184
311	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3110	34	40	3	1	40.211749	87.960256	2018-05-12 22:19:31.184
312	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3110	34	40	3	1	40.211715	87.960197	2018-05-12 22:19:41.184
313	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3659	40	40	3	1	40.211653	87.960259	2018-05-12 22:19:51.184
314	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3567	39	40	3	1	40.211731	87.960339	2018-05-12 22:20:01.184
315	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3476	38	40	3	1	40.211746	87.960398	2018-05-12 22:20:11.184
316	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3476	38	40	3	1	40.211750	87.960463	2018-05-12 22:20:21.184
317	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3293	36	40	3	1	40.211705	87.960557	2018-05-12 22:20:31.184
318	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3110	34	40	3	1	40.211766	87.960648	2018-05-12 22:20:41.184
319	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3018	33	40	3	1	40.211787	87.960741	2018-05-12 22:20:51.184
320	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2927	32	40	3	1	40.211717	87.960753	2018-05-12 22:21:01.184
321	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2744	30	40	3	1	40.211652	87.960846	2018-05-12 22:21:11.184
322	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2744	30	40	3	1	40.211572	87.960832	2018-05-12 22:21:21.184
323	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2744	30	40	3	1	40.211646	87.960792	2018-05-12 22:21:31.184
324	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2744	30	40	3	1	40.211672	87.960707	2018-05-12 22:21:41.184
325	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2744	30	40	3	1	40.211717	87.960645	2018-05-12 22:21:51.184
326	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	1960	30	40	4	1	40.211747	87.960609	2018-05-12 22:22:01.184
327	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	1960	30	40	4	1	40.211773	87.960516	2018-05-12 22:22:11.184
328	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2744	30	40	3	1	40.211764	87.960480	2018-05-12 22:22:21.184
329	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2744	30	40	3	1	40.211719	87.960514	2018-05-12 22:22:31.184
330	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2744	30	40	3	1	40.211649	87.960553	2018-05-12 22:22:41.184
331	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2744	30	40	3	1	40.211675	87.960457	2018-05-12 22:22:51.184
332	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2744	30	40	3	1	40.211625	87.960406	2018-05-12 22:23:01.184
333	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2835	31	40	3	1	40.211576	87.960318	2018-05-12 22:23:11.184
334	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2835	31	40	3	1	40.211618	87.960402	2018-05-12 22:23:21.184
335	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2835	31	40	3	1	40.211533	87.960309	2018-05-12 22:23:31.184
336	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2835	31	40	3	1	40.211491	87.960343	2018-05-12 22:23:41.184
337	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2835	31	40	3	1	40.211448	87.960437	2018-05-12 22:23:51.184
338	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2835	31	40	3	1	40.211464	87.960386	2018-05-12 22:24:01.184
339	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2927	32	40	3	1	40.211453	87.960342	2018-05-12 22:24:11.184
340	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2744	30	40	3	1	40.211516	87.960360	2018-05-12 22:24:21.184
341	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2744	30	40	3	1	40.211496	87.960391	2018-05-12 22:24:31.184
342	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2744	30	40	3	1	40.211477	87.960440	2018-05-12 22:24:41.184
343	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2835	31	40	3	1	40.211550	87.960427	2018-05-12 22:24:51.184
344	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2835	31	40	3	1	40.211547	87.960444	2018-05-12 22:25:01.184
345	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2927	32	40	3	1	40.211467	87.960450	2018-05-12 22:25:11.184
346	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2927	32	40	3	1	40.211522	87.960373	2018-05-12 22:25:21.184
347	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3110	34	40	3	1	40.211546	87.960339	2018-05-12 22:25:31.184
348	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2927	32	40	3	1	40.211471	87.960265	2018-05-12 22:25:41.184
349	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3018	33	40	3	1	40.211490	87.960315	2018-05-12 22:25:51.184
350	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2927	32	40	3	1	40.211466	87.960357	2018-05-12 22:26:01.184
351	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2091	32	40	4	1	40.211480	87.960385	2018-05-12 22:26:11.184
352	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2835	31	40	3	1	40.211452	87.960441	2018-05-12 22:26:21.184
353	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2744	30	40	3	1	40.211487	87.960380	2018-05-12 22:26:31.184
354	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2744	30	40	3	1	40.211428	87.960461	2018-05-12 22:26:41.184
355	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2744	30	40	3	1	40.211525	87.960463	2018-05-12 22:26:51.184
356	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2835	31	40	3	1	40.211552	87.960380	2018-05-12 22:27:01.184
357	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2927	32	40	3	1	40.211503	87.960367	2018-05-12 22:27:11.184
358	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2744	30	40	3	1	40.211508	87.960297	2018-05-12 22:27:21.184
359	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2835	31	40	3	1	40.211606	87.960220	2018-05-12 22:27:31.184
360	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3528	30	40	2	1	40.211682	87.960251	2018-05-12 22:27:41.184
361	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2744	30	40	3	1	40.211651	87.960293	2018-05-12 22:27:51.184
362	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2744	30	40	3	1	40.211691	87.960287	2018-05-12 22:28:01.184
363	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3528	30	40	2	1	40.211668	87.960191	2018-05-12 22:28:11.184
364	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2835	31	40	3	1	40.211744	87.960127	2018-05-12 22:28:21.184
365	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2927	32	40	3	1	40.211669	87.960122	2018-05-12 22:28:31.184
366	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2025	31	40	4	1	40.211570	87.960166	2018-05-12 22:28:41.184
367	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2927	32	40	3	1	40.211616	87.960223	2018-05-12 22:28:51.184
368	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3018	33	40	3	1	40.211709	87.960150	2018-05-12 22:29:01.184
369	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3998	34	40	2	1	40.211784	87.960155	2018-05-12 22:29:11.184
370	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3201	35	40	3	1	40.211831	87.960201	2018-05-12 22:29:21.184
371	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3110	34	40	3	1	40.211814	87.960293	2018-05-12 22:29:31.184
372	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2927	32	40	3	1	40.211775	87.960218	2018-05-12 22:29:41.184
373	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2927	32	40	3	1	40.211738	87.960283	2018-05-12 22:29:51.184
374	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2744	30	40	3	1	40.211738	87.960306	2018-05-12 22:30:01.184
375	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2744	30	40	3	1	40.211698	87.960245	2018-05-12 22:30:11.184
376	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2744	30	40	3	1	40.211720	87.960286	2018-05-12 22:30:21.184
377	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2744	30	40	3	1	40.211727	87.960221	2018-05-12 22:30:31.184
378	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2744	30	40	3	1	40.211785	87.960198	2018-05-12 22:30:41.184
379	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2091	32	40	4	1	40.211735	87.960147	2018-05-12 22:30:51.184
380	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2927	32	40	3	1	40.211805	87.960079	2018-05-12 22:31:01.184
381	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2927	32	40	3	1	40.211795	87.960102	2018-05-12 22:31:11.184
382	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3018	33	40	3	1	40.211712	87.960085	2018-05-12 22:31:21.184
383	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3646	31	40	2	1	40.211639	87.960158	2018-05-12 22:31:31.184
384	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2835	31	40	3	1	40.211650	87.960126	2018-05-12 22:31:41.184
385	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2835	31	40	3	1	40.211681	87.960062	2018-05-12 22:31:51.184
386	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2835	31	40	3	1	40.211778	87.960111	2018-05-12 22:32:01.184
387	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3018	33	40	3	1	40.211861	87.960089	2018-05-12 22:32:11.184
388	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3018	33	40	3	1	40.211887	87.960056	2018-05-12 22:32:21.184
389	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2835	31	40	3	1	40.211787	87.960070	2018-05-12 22:32:31.184
390	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2927	32	40	3	1	40.211784	87.960036	2018-05-12 22:32:41.184
391	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3018	33	40	3	1	40.211727	87.960042	2018-05-12 22:32:51.184
392	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3018	33	40	3	1	40.211743	87.960131	2018-05-12 22:33:01.184
393	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2156	33	40	4	1	40.211718	87.960132	2018-05-12 22:33:11.184
394	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3110	34	40	3	1	40.211717	87.960164	2018-05-12 22:33:21.184
395	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	2352	36	40	4	1	40.211647	87.960108	2018-05-12 22:33:31.184
396	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3384	37	40	3	1	40.211596	87.960110	2018-05-12 22:33:41.184
397	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3201	35	40	3	1	40.211612	87.960018	2018-05-12 22:33:51.184
398	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3110	34	40	3	1	40.211516	87.960089	2018-05-12 22:34:01.184
399	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3018	33	40	3	1	40.211525	87.960098	2018-05-12 22:34:11.184
400	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3018	33	40	3	1	40.211537	87.960177	2018-05-12 22:34:21.184
401	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3201	35	40	3	1	40.211542	87.960102	2018-05-12 22:34:31.184
402	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3201	35	40	3	1	40.211637	87.960064	2018-05-12 22:34:41.184
403	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	4377	67	70	4	1	40.211596	87.960113	2018-05-12 22:34:51.184
404	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	4377	67	70	4	1	40.211604	87.960194	2018-05-12 22:35:01.184
405	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	3940	67	70	5	1	40.211592	87.960123	2018-05-12 22:35:11.184
406	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	4377	67	70	4	1	40.211657	87.960150	2018-05-12 22:35:21.184
407	FFBADD3F-2FC4-49BD-A38E-D25A8EE1F1B9	1	4312	66	70	4	1	40.211620	87.960130	2018-05-12 22:35:31.184
